order,map_name,depth,group_path,layer_path,layer_name,long_name,is_group_layer,is_broken,visible,data_source,connection_info
511,MLP SIG PAO LAYOUT OFFLINE v4,5,Líneas Base\Arqueología y Paleontología\Arqueología\Cobertura de prospección\Track de prospección,Líneas Base\Arqueología y Paleontología\Arqueología\Cobertura de prospección\Track de prospección\Track WSP,Track WSP,Líneas Base\Arqueología y Paleontología\Arqueología\Cobertura de prospección\Track de prospección\Track WSP,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_Track_WSP,"{'dataset': 'CL_MLP_PAO_EIA_Track_WSP', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
512,MLP SIG PAO LAYOUT OFFLINE v4,5,Líneas Base\Arqueología y Paleontología\Arqueología\Cobertura de prospección\Track de prospección,Líneas Base\Arqueología y Paleontología\Arqueología\Cobertura de prospección\Track de prospección\Track Ampliación ER1 en Mauro,Track Ampliación ER1 en Mauro,Líneas Base\Arqueología y Paleontología\Arqueología\Cobertura de prospección\Track de prospección\Track Ampliación ER1 en Mauro,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_Ampliacion_ER1_en_Mauro_LI,"{'dataset': 'CL_MLP_PAO_EIA_Ampliacion_ER1_en_Mauro_LI', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
513,MLP SIG PAO LAYOUT OFFLINE v4,5,Líneas Base\Arqueología y Paleontología\Arqueología\Cobertura de prospección\Track de prospección,Líneas Base\Arqueología y Paleontología\Arqueología\Cobertura de prospección\Track de prospección\Track Área Derivación Fibra Óptica OPGW,Track Área Derivación Fibra Óptica OPGW,Líneas Base\Arqueología y Paleontología\Arqueología\Cobertura de prospección\Track de prospección\Track Área Derivación Fibra Óptica OPGW,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_Area_Derivación_Fibra_Optica_OPGW_LI,"{'dataset': 'CL_MLP_PAO_EIA_Area_Derivación_Fibra_Optica_OPGW_LI', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
514,MLP SIG PAO LAYOUT OFFLINE v4,5,Líneas Base\Arqueología y Paleontología\Arqueología\Cobertura de prospección\Track de prospección,Líneas Base\Arqueología y Paleontología\Arqueología\Cobertura de prospección\Track de prospección\Track Inspección Chacay,Track Inspección Chacay,Líneas Base\Arqueología y Paleontología\Arqueología\Cobertura de prospección\Track de prospección\Track Inspección Chacay,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_Inspección_PAO_Chacay_LI,"{'dataset': 'CL_MLP_PAO_EIA_Inspección_PAO_Chacay_LI', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
515,MLP SIG PAO LAYOUT OFFLINE v4,5,Líneas Base\Arqueología y Paleontología\Arqueología\Cobertura de prospección\Track de prospección,Líneas Base\Arqueología y Paleontología\Arqueología\Cobertura de prospección\Track de prospección\Track Prospección Botaderos (puntos),Track Prospección Botaderos (puntos),Líneas Base\Arqueología y Paleontología\Arqueología\Cobertura de prospección\Track de prospección\Track Prospección Botaderos (puntos),False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_Prospección_botaderos_PU,"{'dataset': 'CL_MLP_PAO_EIA_Prospección_botaderos_PU', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
516,MLP SIG PAO LAYOUT OFFLINE v4,5,Líneas Base\Arqueología y Paleontología\Arqueología\Cobertura de prospección\Track de prospección,Líneas Base\Arqueología y Paleontología\Arqueología\Cobertura de prospección\Track de prospección\Track Prospección Botaderos (lineas),Track Prospección Botaderos (lineas),Líneas Base\Arqueología y Paleontología\Arqueología\Cobertura de prospección\Track de prospección\Track Prospección Botaderos (lineas),False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_Prospección_botaderos_LI,"{'dataset': 'CL_MLP_PAO_EIA_Prospección_botaderos_LI', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
518,MLP SIG PAO LAYOUT OFFLINE v4,4,Líneas Base\Arqueología y Paleontología\Arqueología\RINA Prospecciones Arqueológicas,Líneas Base\Arqueología y Paleontología\Arqueología\RINA Prospecciones Arqueológicas\Singularidades,Singularidades,Líneas Base\Arqueología y Paleontología\Arqueología\RINA Prospecciones Arqueológicas\Singularidades,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_RINA_Singularidades_PU,"{'dataset': 'CL_MLP_PAO_EIA_RINA_Singularidades_PU', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
519,MLP SIG PAO LAYOUT OFFLINE v4,4,Líneas Base\Arqueología y Paleontología\Arqueología\RINA Prospecciones Arqueológicas,Líneas Base\Arqueología y Paleontología\Arqueología\RINA Prospecciones Arqueológicas\Mediciones_Radargramas,Mediciones_Radargramas,Líneas Base\Arqueología y Paleontología\Arqueología\RINA Prospecciones Arqueológicas\Mediciones_Radargramas,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_RINA_Mediciones_Radargramas_LI,"{'dataset': 'CL_MLP_PAO_EIA_RINA_Mediciones_Radargramas_LI', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
520,MLP SIG PAO LAYOUT OFFLINE v4,4,Líneas Base\Arqueología y Paleontología\Arqueología\RINA Prospecciones Arqueológicas,Líneas Base\Arqueología y Paleontología\Arqueología\RINA Prospecciones Arqueológicas\Sectores,Sectores,Líneas Base\Arqueología y Paleontología\Arqueología\RINA Prospecciones Arqueológicas\Sectores,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_RINA_Sectores_PO,"{'dataset': 'CL_MLP_PAO_EIA_RINA_Sectores_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
521,MLP SIG PAO LAYOUT OFFLINE v4,3,Líneas Base\Arqueología y Paleontología\Arqueología,Líneas Base\Arqueología y Paleontología\Arqueología\Línea Base  WSP Arqueología (Nuevo Hallazgo),Línea Base  WSP Arqueología (Nuevo Hallazgo),Líneas Base\Arqueología y Paleontología\Arqueología\Línea Base  WSP Arqueología (Nuevo Hallazgo),False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_LB_WSP_Arqueologia_Nuevo_Hallazgo_PU,"{'dataset': 'CL_MLP_PAO_LB_WSP_Arqueologia_Nuevo_Hallazgo_PU', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
523,MLP SIG PAO LAYOUT OFFLINE v4,4,Líneas Base\Arqueología y Paleontología\Arqueología\Prospecciones Arqueológica por áreas Complementarias PAO,Líneas Base\Arqueología y Paleontología\Arqueología\Prospecciones Arqueológica por áreas Complementarias PAO\Prospecciones Arqueológica por áreas Complementarias (puntos) ,Prospecciones Arqueológica por áreas Complementarias (puntos) ,Líneas Base\Arqueología y Paleontología\Arqueología\Prospecciones Arqueológica por áreas Complementarias PAO\Prospecciones Arqueológica por áreas Complementarias (puntos) ,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_Prospecciones_Complementarias_PAO_PU,"{'dataset': 'CL_MLP_PAO_EIA_Prospecciones_Complementarias_PAO_PU', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
524,MLP SIG PAO LAYOUT OFFLINE v4,4,Líneas Base\Arqueología y Paleontología\Arqueología\Prospecciones Arqueológica por áreas Complementarias PAO,Líneas Base\Arqueología y Paleontología\Arqueología\Prospecciones Arqueológica por áreas Complementarias PAO\Prospecciones Arqueológica por áreas Complementarias (lineas),Prospecciones Arqueológica por áreas Complementarias (lineas),Líneas Base\Arqueología y Paleontología\Arqueología\Prospecciones Arqueológica por áreas Complementarias PAO\Prospecciones Arqueológica por áreas Complementarias (lineas),False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_Prospecciones_Complementarias_PAO_LI,"{'dataset': 'CL_MLP_PAO_EIA_Prospecciones_Complementarias_PAO_LI', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
525,MLP SIG PAO LAYOUT OFFLINE v4,4,Líneas Base\Arqueología y Paleontología\Arqueología\Prospecciones Arqueológica por áreas Complementarias PAO,Líneas Base\Arqueología y Paleontología\Arqueología\Prospecciones Arqueológica por áreas Complementarias PAO\Prospecciones Arqueológica por áreas Complementarias (áreas),Prospecciones Arqueológica por áreas Complementarias (áreas),Líneas Base\Arqueología y Paleontología\Arqueología\Prospecciones Arqueológica por áreas Complementarias PAO\Prospecciones Arqueológica por áreas Complementarias (áreas),False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_Prospecciones_Complementarias_PAO_PO,"{'dataset': 'CL_MLP_PAO_EIA_Prospecciones_Complementarias_PAO_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
527,MLP SIG PAO LAYOUT OFFLINE v4,3,Líneas Base\Arqueología y Paleontología\Paleontología,Líneas Base\Arqueología y Paleontología\Paleontología\Puntos de muestreo,Puntos de muestreo,Líneas Base\Arqueología y Paleontología\Paleontología\Puntos de muestreo,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_PUNTOS_MUESTREO_PU,"{'dataset': 'CL_MLP_PAO_EIA_PUNTOS_MUESTREO_PU', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
528,MLP SIG PAO LAYOUT OFFLINE v4,3,Líneas Base\Arqueología y Paleontología\Paleontología,Líneas Base\Arqueología y Paleontología\Paleontología\Área de influencia Peleontología,Área de influencia Peleontología,Líneas Base\Arqueología y Paleontología\Paleontología\Área de influencia Peleontología,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_AI_PATRIMONIO_PALEONTOLOGICO_PO,"{'dataset': 'CL_MLP_PAO_EIA_AI_PATRIMONIO_PALEONTOLOGICO_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
530,MLP SIG PAO LAYOUT OFFLINE v4,2,Líneas Base\Medio Biótico,Líneas Base\Medio Biótico\Hongos y Líquenes Puntos,Hongos y Líquenes Puntos,Líneas Base\Medio Biótico\Hongos y Líquenes Puntos,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_MLP594_Puntos_HL_Finales_Rev0_PU,"{'dataset': 'CL_MLP_PAO_EIA_MLP594_Puntos_HL_Finales_Rev0_PU', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
532,MLP SIG PAO LAYOUT OFFLINE v4,3,Líneas Base\Medio Biótico\Fauna,Líneas Base\Medio Biótico\Fauna\Registros Fauna,Registros Fauna,Líneas Base\Medio Biótico\Fauna\Registros Fauna,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_MLP594_BD_Registros_Fauna_PU,"{'dataset': 'CL_MLP_PAO_EIA_MLP594_BD_Registros_Fauna_PU', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
533,MLP SIG PAO LAYOUT OFFLINE v4,3,Líneas Base\Medio Biótico\Fauna,Líneas Base\Medio Biótico\Fauna\Fauna Baja Movilidad,Fauna Baja Movilidad,Líneas Base\Medio Biótico\Fauna\Fauna Baja Movilidad,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_MLP594_Fauna_baja_movilidad_Rev0_PU,"{'dataset': 'CL_MLP_PAO_EIA_MLP594_Fauna_baja_movilidad_Rev0_PU', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
534,MLP SIG PAO LAYOUT OFFLINE v4,3,Líneas Base\Medio Biótico\Fauna,Líneas Base\Medio Biótico\Fauna\Fauna Metodologías,Fauna Metodologías,Líneas Base\Medio Biótico\Fauna\Fauna Metodologías,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_MLP594_Fauna_Metodologias_Rev0_PU,"{'dataset': 'CL_MLP_PAO_EIA_MLP594_Fauna_Metodologias_Rev0_PU', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
535,MLP SIG PAO LAYOUT OFFLINE v4,3,Líneas Base\Medio Biótico\Fauna,Líneas Base\Medio Biótico\Fauna\Fauna Sp Singulares,Fauna Sp Singulares,Líneas Base\Medio Biótico\Fauna\Fauna Sp Singulares,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_MLP594_Fauna_Sp_Singulares_Rev0_PU,"{'dataset': 'CL_MLP_PAO_EIA_MLP594_Fauna_Sp_Singulares_Rev0_PU', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
536,MLP SIG PAO LAYOUT OFFLINE v4,3,Líneas Base\Medio Biótico\Fauna,Líneas Base\Medio Biótico\Fauna\Ambiente Fauna,Ambiente Fauna,Líneas Base\Medio Biótico\Fauna\Ambiente Fauna,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_MLP594_Amb_Fauna_Rev0_PO,"{'dataset': 'CL_MLP_PAO_EIA_MLP594_Amb_Fauna_Rev0_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
538,MLP SIG PAO LAYOUT OFFLINE v4,3,Líneas Base\Medio Biótico\Flora y Vegetación,Líneas Base\Medio Biótico\Flora y Vegetación\Registros Flora,Registros Flora,Líneas Base\Medio Biótico\Flora y Vegetación\Registros Flora,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_MLP594_BD_Registros_Flora_PU,"{'dataset': 'CL_MLP_PAO_EIA_MLP594_BD_Registros_Flora_PU', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
539,MLP SIG PAO LAYOUT OFFLINE v4,3,Líneas Base\Medio Biótico\Flora y Vegetación,Líneas Base\Medio Biótico\Flora y Vegetación\Puntos de Vegetación,Puntos de Vegetación,Líneas Base\Medio Biótico\Flora y Vegetación\Puntos de Vegetación,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_MLP594_Puntos_de_vegetacion_Rev0_PU,"{'dataset': 'CL_MLP_PAO_EIA_MLP594_Puntos_de_vegetacion_Rev0_PU', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
540,MLP SIG PAO LAYOUT OFFLINE v4,3,Líneas Base\Medio Biótico\Flora y Vegetación,Líneas Base\Medio Biótico\Flora y Vegetación\Puntos Flora,Puntos Flora,Líneas Base\Medio Biótico\Flora y Vegetación\Puntos Flora,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_MLP594_Puntos_Flora_Rev0_PU,"{'dataset': 'CL_MLP_PAO_EIA_MLP594_Puntos_Flora_Rev0_PU', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
541,MLP SIG PAO LAYOUT OFFLINE v4,3,Líneas Base\Medio Biótico\Flora y Vegetación,Líneas Base\Medio Biótico\Flora y Vegetación\Puntos Sp CC,Puntos Sp CC,Líneas Base\Medio Biótico\Flora y Vegetación\Puntos Sp CC,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_MLP594_Puntos_Sp_CC_Rev0_PU,"{'dataset': 'CL_MLP_PAO_EIA_MLP594_Puntos_Sp_CC_Rev0_PU', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
542,MLP SIG PAO LAYOUT OFFLINE v4,3,Líneas Base\Medio Biótico\Flora y Vegetación,Líneas Base\Medio Biótico\Flora y Vegetación\Segmentación,Segmentación,Líneas Base\Medio Biótico\Flora y Vegetación\Segmentación,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_01_EIA\CL_MLP_PAO_EIA_MLP594_Segmentación_Rev0_PO,"{'dataset': 'CL_MLP_PAO_EIA_MLP594_Segmentación_Rev0_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
545,MLP SIG PAO LAYOUT OFFLINE v4,2,Servidumbres y Terreno\Contratos Propiedad Superficial,Servidumbres y Terreno\Contratos Propiedad Superficial\Servidumbre Superficial,Servidumbre Superficial,Servidumbres y Terreno\Contratos Propiedad Superficial\Servidumbre Superficial,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_09_PREDIOS_SERVIDUMBRES\CL_MLP_PAO_CONTR_TERR_SUP_V1_SERVIDUMBRE_PROP_MIN,"{'dataset': 'CL_MLP_PAO_CONTR_TERR_SUP_V1_SERVIDUMBRE_PROP_MIN', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
546,MLP SIG PAO LAYOUT OFFLINE v4,2,Servidumbres y Terreno\Contratos Propiedad Superficial,Servidumbres y Terreno\Contratos Propiedad Superficial\Arrendamiento,Arrendamiento,Servidumbres y Terreno\Contratos Propiedad Superficial\Arrendamiento,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_09_PREDIOS_SERVIDUMBRES\CL_MLP_PAO_CONTR_TERR_SUP_V2_ARRENDAMIENTO_PROP_MIN,"{'dataset': 'CL_MLP_PAO_CONTR_TERR_SUP_V2_ARRENDAMIENTO_PROP_MIN', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
547,MLP SIG PAO LAYOUT OFFLINE v4,2,Servidumbres y Terreno\Contratos Propiedad Superficial,Servidumbres y Terreno\Contratos Propiedad Superficial\Usufructo,Usufructo,Servidumbres y Terreno\Contratos Propiedad Superficial\Usufructo,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_09_PREDIOS_SERVIDUMBRES\CL_MLP_PAO_CONTR_TERR_SUP_V3_USUFRUCTO_PROP_MIN,"{'dataset': 'CL_MLP_PAO_CONTR_TERR_SUP_V3_USUFRUCTO_PROP_MIN', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
548,MLP SIG PAO LAYOUT OFFLINE v4,2,Servidumbres y Terreno\Contratos Propiedad Superficial,Servidumbres y Terreno\Contratos Propiedad Superficial\Concesion Maritima,Concesion Maritima,Servidumbres y Terreno\Contratos Propiedad Superficial\Concesion Maritima,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_09_PREDIOS_SERVIDUMBRES\CL_MLP_PAO_CONTR_TERR_SUP_V4_CONCESION_MARITIMA_PROP_MIN,"{'dataset': 'CL_MLP_PAO_CONTR_TERR_SUP_V4_CONCESION_MARITIMA_PROP_MIN', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
549,MLP SIG PAO LAYOUT OFFLINE v4,2,Servidumbres y Terreno\Contratos Propiedad Superficial,Servidumbres y Terreno\Contratos Propiedad Superficial\Otros Contratos y Convenios,Otros Contratos y Convenios,Servidumbres y Terreno\Contratos Propiedad Superficial\Otros Contratos y Convenios,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_09_PREDIOS_SERVIDUMBRES\CL_MLP_PAO_CONTR_TERR_SUP_V5_OTROS_PROP_MIN,"{'dataset': 'CL_MLP_PAO_CONTR_TERR_SUP_V5_OTROS_PROP_MIN', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
551,MLP SIG PAO LAYOUT OFFLINE v4,2,Servidumbres y Terreno\Propiedad Superficial,Servidumbres y Terreno\Propiedad Superficial\Predios Propios,Predios Propios,Servidumbres y Terreno\Propiedad Superficial\Predios Propios,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_09_PREDIOS_SERVIDUMBRES\CL_MLP_PAO_CONTR_TERR_SUP_V1_PROPIO_PROP_MIN,"{'dataset': 'CL_MLP_PAO_CONTR_TERR_SUP_V1_PROPIO_PROP_MIN', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
552,MLP SIG PAO LAYOUT OFFLINE v4,2,Servidumbres y Terreno\Propiedad Superficial,Servidumbres y Terreno\Propiedad Superficial\Predios Terceros,Predios Terceros,Servidumbres y Terreno\Propiedad Superficial\Predios Terceros,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_09_PREDIOS_SERVIDUMBRES\CL_MLP_PAO_CONTR_TERR_SUP_V2_TERCERO_PROP_MIN,"{'dataset': 'CL_MLP_PAO_CONTR_TERR_SUP_V2_TERCERO_PROP_MIN', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
